id_hospital;nome_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
3455254;Hospital CNES 3455254;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3464555;Hospital CNES 3464555;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1140;0;1140;05;;1023;Grande Porte;Baixa/Media Complexidade;0,0
3468518;Hospital CNES 3468518;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;144;0;144;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3477355;Hospital CNES 3477355;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;888;0;888;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
3482146;Hospital CNES 3482146;351960;Ibitinga;SP;Sao Paulo;-21,7562;-48,8319;84;0;84;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3483096;Hospital CNES 3483096;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;120;0;120;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3486346;Hospital CNES 3486346;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;252;0;252;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3512401;Hospital CNES 3512401;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;300;0;300;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3513785;Hospital CNES 3513785;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;360;0;360;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3514617;Hospital CNES 3514617;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;60;0;60;62;;2240;Medio Porte;Baixa/Media Complexidade;0,0
3517918;Hospital CNES 3517918;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;133;0;133;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
3518043;Hospital CNES 3518043;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;22;0;22;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3518949;Hospital CNES 3518949;352710;Lins;SP;Sao Paulo;-21,6718;-49,7526;564;0;564;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
3521575;Hospital CNES 3521575;354580;Santa Bárbara d'Oeste;SP;Sao Paulo;-22,7553;-47,4143;252;0;252;62;;2143;Grande Porte;Baixa/Media Complexidade;0,0
3528596;Hospital CNES 3528596;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;1630;0;1630;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
3529282;Hospital CNES 3529282;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;780;745;35;05;;1244;Grande Porte;Baixa/Media Complexidade;95,51
3557081;Hospital CNES 3557081;352720;Lorena;SP;Sao Paulo;-22,7334;-45,1197;660;0;660;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
3559203;Hospital CNES 3559203;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;26;0;26;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3569373;Hospital CNES 3569373;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3575667;Hospital CNES 3575667;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3580822;Hospital CNES 3580822;354330;Ribeirão Pires;SP;Sao Paulo;-23,7067;-46,4058;1500;0;1500;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
3585239;Hospital CNES 3585239;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;44;0;44;20;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3585409;Hospital CNES 3585409;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;372;0;372;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3586707;Hospital CNES 3586707;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3594807;Hospital CNES 3594807;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;84;0;84;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3625087;Hospital CNES 3625087;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;2244;0;2244;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
3679144;Hospital CNES 3679144;355660;Vera Cruz;SP;Sao Paulo;-22,2183;-49,8207;432;0;432;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3689972;Hospital CNES 3689972;350650;Birigui;SP;Sao Paulo;-21,291;-50,3432;552;0;552;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
3691616;Hospital CNES 3691616;355240;Sumaré;SP;Sao Paulo;-22,8204;-47,2728;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3701832;Hospital CNES 3701832;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1440;0;1440;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3723860;Hospital CNES 3723860;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3743500;Hospital CNES 3743500;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;312;0;312;62;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3745546;Hospital CNES 3745546;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;1560;0;1560;07;;3999;Grande Porte;Baixa/Media Complexidade;0,0
3751112;Hospital CNES 3751112;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3753433;Hospital CNES 3753433;350970;Campos do Jordão;SP;Sao Paulo;-22,7296;-45,5833;1752;1632;120;05;;3999;Grande Porte;Baixa/Media Complexidade;93,15
3759660;Hospital CNES 3759660;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;60;36;24;07;;2062;Medio Porte;Baixa/Media Complexidade;60,0
3761800;Hospital CNES 3761800;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3765415;Hospital CNES 3765415;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;0;96;62;;2240;Medio Porte;Baixa/Media Complexidade;0,0
3774554;Hospital CNES 3774554;354520;Salto;SP;Sao Paulo;-23,1996;-47,2931;1512;1512;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
3775887;Hospital CNES 3775887;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;24;0;24;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3781747;Hospital CNES 3781747;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;48;0;48;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3789020;Hospital CNES 3789020;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;24;0;24;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3794563;Hospital CNES 3794563;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;144;0;144;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3812545;Hospital CNES 3812545;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;252;0;252;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3815285;Hospital CNES 3815285;351340;Cruzeiro;SP;Sao Paulo;-22,5728;-44,969;48;0;48;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3824802;Hospital CNES 3824802;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2244;0;2244;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
3825752;Hospital CNES 3825752;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;252;252;0;20;;1244;Grande Porte;Baixa/Media Complexidade;100,0
3827984;Hospital CNES 3827984;355540;Ubatuba;SP;Sao Paulo;-23,4332;-45,0834;12;0;12;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3828107;Hospital CNES 3828107;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;137;137;0;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
3831124;Hospital CNES 3831124;351930;Ibaté;SP;Sao Paulo;-21,9584;-47,9882;110;0;110;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3838714;Hospital CNES 3838714;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;192;0;192;62;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3844307;Hospital CNES 3844307;353050;Mococa;SP;Sao Paulo;-21,4647;-47,0024;144;0;144;36;;2240;Medio Porte;Baixa/Media Complexidade;0,0
3861643;Hospital CNES 3861643;351670;Garça;SP;Sao Paulo;-22,2125;-49,6546;24;0;24;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3863131;Hospital CNES 3863131;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;84;49;35;62;;2062;Medio Porte;Baixa/Media Complexidade;58,33
3875377;Hospital CNES 3875377;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;84;0;84;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3880966;Hospital CNES 3880966;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;1224;982;242;05;;1023;Grande Porte;Baixa/Media Complexidade;80,23
3884937;Hospital CNES 3884937;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
3888169;Hospital CNES 3888169;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;12;0;12;62;;2232;Micro Porte;Baixa/Media Complexidade;0,0
3905608;Hospital CNES 3905608;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
3906388;Hospital CNES 3906388;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
3916715;Hospital CNES 3916715;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3919072;Hospital CNES 3919072;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1596;0;1596;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3949532;Hospital CNES 3949532;352440;Jacareí;SP;Sao Paulo;-23,2983;-45,9658;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3949621;Hospital CNES 3949621;355650;Várzea Paulista;SP;Sao Paulo;-23,2136;-46,8234;408;384;24;05;;1244;Grande Porte;Baixa/Media Complexidade;94,12
3957225;Hospital CNES 3957225;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;24;0;24;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3958299;Hospital CNES 3958299;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;150;90;60;70;;1244;Grande Porte;Baixa/Media Complexidade;60,0
3966097;Hospital CNES 3966097;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;84;0;84;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3986683;Hospital CNES 3986683;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;60;0;60;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3987957;Hospital CNES 3987957;352230;Itapetininga;SP;Sao Paulo;-23,5886;-48,0483;612;0;612;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
4009487;Hospital CNES 4009487;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;696;0;696;07;;3069;Grande Porte;Baixa/Media Complexidade;0,0
4017382;Hospital CNES 4017382;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;336;0;336;62;;2054;Grande Porte;Baixa/Media Complexidade;0,0
4023587;Hospital CNES 4023587;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;12;0;12;69;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4031016;Hospital CNES 4031016;355400;Tatuí;SP;Sao Paulo;-23,3487;-47,8461;360;0;360;36;;2135;Grande Porte;Baixa/Media Complexidade;0,0
4039904;Hospital CNES 4039904;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4042115;Hospital CNES 4042115;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;24;24;0;36;;1031;Pequeno Porte;Baixa/Media Complexidade;100,0
4047184;Hospital CNES 4047184;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;108;108;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
4047613;Hospital CNES 4047613;351060;Carapicuíba;SP;Sao Paulo;-23,5235;-46,8407;204;204;0;20;;1244;Grande Porte;Baixa/Media Complexidade;100,0
4047656;Hospital CNES 4047656;351080;Casa Branca;SP;Sao Paulo;-21,7708;-47,0852;60;60;0;70;;1023;Medio Porte;Baixa/Media Complexidade;100,0
4048660;Hospital CNES 4048660;352620;Juquitiba;SP;Sao Paulo;-23,9244;-47,0653;12;12;0;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
4048725;Hospital CNES 4048725;352980;Mineiros do Tietê;SP;Sao Paulo;-22,412;-48,451;132;132;0;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
4049020;Hospital CNES 4049020;353470;Ourinhos;SP;Sao Paulo;-22,9797;-49,8697;2124;1576;548;05;;3999;Grande Porte;Baixa/Media Complexidade;74,2
4049829;Hospital CNES 4049829;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
4050169;Hospital CNES 4050169;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;336;336;0;73;;1031;Grande Porte;Baixa/Media Complexidade;100,0
4050290;Hospital CNES 4050290;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
4050665;Hospital CNES 4050665;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;24;24;0;73;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
4051297;Hospital CNES 4051297;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;720;0;720;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4057821;Hospital CNES 4057821;350280;Araçatuba;SP;Sao Paulo;-21,2076;-50,4401;25;25;0;62;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
4060105;Hospital CNES 4060105;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1380;0;1380;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
4066006;Hospital CNES 4066006;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;117;117;0;36;;1031;Medio Porte;Baixa/Media Complexidade;100,0
4077040;Hospital CNES 4077040;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;480;0;480;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
4077164;Hospital CNES 4077164;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;29;0;29;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4116402;Hospital CNES 4116402;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4123077;Hospital CNES 4123077;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;1008;192;816;05;;2054;Grande Porte;Baixa/Media Complexidade;19,05
4135059;Hospital CNES 4135059;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;2088;0;2088;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
4158253;Hospital CNES 4158253;355645;Vargem Grande Paulista;SP;Sao Paulo;-23,5993;-47,022;98;0;98;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4164814;Hospital CNES 4164814;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;36;0;36;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4171934;Hospital CNES 4171934;351930;Ibaté;SP;Sao Paulo;-21,9584;-47,9882;12;0;12;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4193423;Hospital CNES 4193423;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;300;0;300;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4205898;Hospital CNES 4205898;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;11;0;11;07;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4223683;Hospital CNES 4223683;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1308;0;1308;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
4233646;Hospital CNES 4233646;355250;Suzano;SP;Sao Paulo;-23,5448;-46,3112;1295;1295;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
4262670;Hospital CNES 4262670;351970;Ibiúna;SP;Sao Paulo;-23,6596;-47,223;360;0;360;36;;3999;Grande Porte;Baixa/Media Complexidade;0,0
4285514;Hospital CNES 4285514;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;120;0;120;05;;3069;Medio Porte;Baixa/Media Complexidade;0,0
4307348;Hospital CNES 4307348;353930;Pirassununga;SP;Sao Paulo;-21,996;-47,4257;48;0;48;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4312813;Hospital CNES 4312813;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;48;0;48;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4349547;Hospital CNES 4349547;353200;Morungaba;SP;Sao Paulo;-22,8811;-46,7896;7;0;7;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4376439;Hospital CNES 4376439;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;996;0;996;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4386167;Hospital CNES 4386167;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;36;0;36;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4390563;Hospital CNES 4390563;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;226;216;10;36;;1023;Grande Porte;Baixa/Media Complexidade;95,58
4411498;Hospital CNES 4411498;352110;Ipeúna;SP;Sao Paulo;-22,4355;-47,7151;4;0;4;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4428560;Hospital CNES 4428560;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;900;0;900;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
4451562;Hospital CNES 4451562;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;132;0;132;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4452690;Hospital CNES 4452690;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;48;0;48;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4453220;Hospital CNES 4453220;351300;Cotia;SP;Sao Paulo;-23,6022;-46,919;192;0;192;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4484320;Hospital CNES 4484320;352570;José Bonifácio;SP;Sao Paulo;-21,0551;-49,6892;160;0;160;83;;3999;Grande Porte;Baixa/Media Complexidade;0,0
4489500;Hospital CNES 4489500;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;11;0;11;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4498445;Hospital CNES 4498445;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;10;0;10;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4540891;Hospital CNES 4540891;351300;Cotia;SP;Sao Paulo;-23,6022;-46,919;50;50;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
4608364;Hospital CNES 4608364;350410;Atibaia;SP;Sao Paulo;-23,1171;-46,5563;312;0;312;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4616014;Hospital CNES 4616014;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;24;0;24;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4622197;Hospital CNES 4622197;353460;Osvaldo Cruz;SP;Sao Paulo;-21,7968;-50,8793;201;41;160;36;;2062;Grande Porte;Baixa/Media Complexidade;20,4
4629035;Hospital CNES 4629035;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;63;0;63;62;;2046;Medio Porte;Baixa/Media Complexidade;0,0
4637119;Hospital CNES 4637119;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;160;0;160;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4645766;Hospital CNES 4645766;350850;Caçapava;SP;Sao Paulo;-23,0992;-45,7076;960;960;0;36;;2062;Grande Porte;Baixa/Media Complexidade;100,0
4662962;Hospital CNES 4662962;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;110;0;110;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4674626;Hospital CNES 4674626;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4685016;Hospital CNES 4685016;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;7;0;7;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4688201;Hospital CNES 4688201;352470;Jaguariúna;SP;Sao Paulo;-22,7037;-46,9851;231;0;231;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4694317;Hospital CNES 4694317;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;126;0;126;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4702069;Hospital CNES 4702069;352730;Louveira;SP;Sao Paulo;-23,0856;-46,9484;72;72;0;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
4706005;Hospital CNES 4706005;353860;Piracaia;SP;Sao Paulo;-23,0525;-46,3594;140;0;140;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4722337;Hospital CNES 4722337;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;276;0;276;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
4732790;Hospital CNES 4732790;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;66;0;66;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4747232;Hospital CNES 4747232;350700;Boituva;SP;Sao Paulo;-23,2855;-47,6786;108;108;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
4813308;Hospital CNES 4813308;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;275;0;275;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
4824482;Hospital CNES 4824482;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;928;340;588;05;;2062;Grande Porte;Baixa/Media Complexidade;36,64
4843304;Hospital CNES 4843304;350700;Boituva;SP;Sao Paulo;-23,2855;-47,6786;4;4;0;36;;2062;Micro Porte;Baixa/Media Complexidade;100,0
4844793;Hospital CNES 4844793;355645;Vargem Grande Paulista;SP;Sao Paulo;-23,5993;-47,022;36;0;36;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4845390;Hospital CNES 4845390;351500;Embu das Artes;SP;Sao Paulo;-23,6437;-46,8579;40;0;40;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
4858735;Hospital CNES 4858735;351970;Ibiúna;SP;Sao Paulo;-23,6596;-47,223;100;0;100;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4873351;Hospital CNES 4873351;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;174;0;174;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
4884124;Hospital CNES 4884124;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1;0;1;20;;3999;Micro Porte;Baixa/Media Complexidade;0,0
4901304;Hospital CNES 4901304;351970;Ibiúna;SP;Sao Paulo;-23,6596;-47,223;20;0;20;36;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
4902076;Hospital CNES 4902076;355210;Socorro;SP;Sao Paulo;-22,5903;-46,5251;50;0;50;83;;3999;Medio Porte;Baixa/Media Complexidade;0,0
4915615;Hospital CNES 4915615;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;16;0;16;62;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
4919653;Hospital CNES 4919653;351300;Cotia;SP;Sao Paulo;-23,6022;-46,919;82;0;82;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
4932579;Hospital CNES 4932579;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6;0;6;07;;2062;Micro Porte;Baixa/Media Complexidade;0,0
4943309;Hospital CNES 4943309;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;65;65;0;05;;1023;Medio Porte;Baixa/Media Complexidade;100,0
5031532;Hospital CNES 5031532;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;24;0;24;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
5033543;Hospital CNES 5033543;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;480;480;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
5040787;Hospital CNES 5040787;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;492;0;492;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
5049008;Hospital CNES 5049008;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;7;7;0;62;;2062;Micro Porte;Baixa/Media Complexidade;100,0
5055385;Hospital CNES 5055385;352400;Itupeva;SP;Sao Paulo;-23,1526;-47,0593;456;0;456;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
5090288;Hospital CNES 5090288;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;36;0;36;62;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
5093295;Hospital CNES 5093295;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;48;0;48;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
5101654;Hospital CNES 5101654;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;2100;0;2100;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
5106079;Hospital CNES 5106079;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;21;0;21;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
5117607;Hospital CNES 5117607;351970;Ibiúna;SP;Sao Paulo;-23,6596;-47,223;1248;0;1248;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
5130883;Hospital CNES 5130883;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;36;;3999;Medio Porte;Baixa/Media Complexidade;100,0
