id_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;esfera;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
2784602;352050;Indaiatuba;SP;Sao Paulo;-23,0816;-47,2101;299;221;78;;05;;3069;Grande Porte;Baixa/Media Complexidade;73,91
2784874;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;65;0;65;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2785188;355280;Taboão da Serra;SP;Sao Paulo;-23,6019;-46,7526;57;57;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2785382;353930;Pirassununga;SP;Sao Paulo;-21,996;-47,4257;107;65;42;;05;;3999;Medio Porte;Baixa/Media Complexidade;60,75
2786435;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;281;271;10;;05;;3999;Grande Porte;Baixa/Media Complexidade;96,44
2786508;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;10;8;2;;70;;1031;Micro Porte;Baixa/Media Complexidade;80,0
2786532;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;5;5;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2786540;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2786575;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2786680;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;327;303;24;;05;;1031;Grande Porte;Baixa/Media Complexidade;92,66
2789345;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;31;31;0;;20;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2789353;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;78;78;0;;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2789590;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;349;0;349;;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
2790556;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;175;175;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2790564;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;91;91;0;;07;;1112;Medio Porte;Baixa/Media Complexidade;100,0
2790580;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;85;82;3;;07;;1023;Medio Porte;Baixa/Media Complexidade;96,47
2790602;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;334;319;15;;05;;1023;Grande Porte;Baixa/Media Complexidade;95,51
2790610;354160;Promissão;SP;Sao Paulo;-21,5356;-49,8599;74;74;0;;05;;1023;Medio Porte;Baixa/Media Complexidade;100,0
2790637;351450;Duartina;SP;Sao Paulo;-22,4146;-49,4084;87;77;10;;05;;3999;Medio Porte;Baixa/Media Complexidade;88,51
2790653;352530;Jaú;SP;Sao Paulo;-22,2936;-48,5592;270;200;70;;07;;3999;Grande Porte;Baixa/Media Complexidade;74,07
2790661;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;283;0;283;;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2790734;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;83;63;20;;07;;1023;Medio Porte;Baixa/Media Complexidade;75,9
2790998;353890;Pirajuí;SP;Sao Paulo;-21,999;-49,4608;236;39;197;;07;;3999;Grande Porte;Baixa/Media Complexidade;16,53
2791668;350340;Arealva;SP;Sao Paulo;-22,031;-48,9135;32;15;17;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;46,88
2791676;350520;Bariri;SP;Sao Paulo;-22,073;-48,7438;65;52;13;;05;;3999;Medio Porte;Baixa/Media Complexidade;80,0
2791684;350880;Cafelândia;SP;Sao Paulo;-21,8031;-49,6092;45;34;11;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;75,56
2791692;351410;Dois Córregos;SP;Sao Paulo;-22,3673;-48,3819;67;47;20;;05;;3999;Medio Porte;Baixa/Media Complexidade;70,15
2791706;351700;Getulina;SP;Sao Paulo;-21,7961;-49,9312;38;36;2;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;94,74
2791714;351910;Iacanga;SP;Sao Paulo;-21,8896;-49,031;30;28;2;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;93,33
2791722;352530;Jaú;SP;Sao Paulo;-22,2936;-48,5592;280;193;87;;05;;3999;Grande Porte;Baixa/Media Complexidade;68,93
2791730;350680;Bocaina;SP;Sao Paulo;-22,1365;-48,523;18;18;0;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2791749;353670;Pederneiras;SP;Sao Paulo;-22,3511;-48,7781;73;64;9;;05;;3999;Medio Porte;Baixa/Media Complexidade;87,67
2791757;353940;Piratininga;SP;Sao Paulo;-22,4142;-49,1339;23;21;2;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;91,3
2791773;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;8;8;0;;36;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2792141;351300;Cotia;SP;Sao Paulo;-23,6022;-46,919;165;165;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2792168;351060;Carapicuíba;SP;Sao Paulo;-23,5235;-46,8407;241;241;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2792176;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;202;200;2;;05;;1023;Grande Porte;Baixa/Media Complexidade;99,01
2792346;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;1;1;0;;73;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2793466;352440;Jacareí;SP;Sao Paulo;-23,2983;-45,9658;43;0;43;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2797844;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;84;0;84;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2798220;351640;Franco da Rocha;SP;Sao Paulo;-23,3229;-46,729;79;0;79;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2798239;352360;Itirapina;SP;Sao Paulo;-22,2562;-47,8166;13;13;0;;05;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2798298;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;335;223;112;;05;;3999;Grande Porte;Baixa/Media Complexidade;66,57
2801043;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;2;2;0;;62;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2801051;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;61;61;0;;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2812681;352140;Iracemápolis;SP;Sao Paulo;-22,5832;-47,523;3;3;0;;20;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2812703;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;123;123;0;;07;;3069;Medio Porte;Baixa/Media Complexidade;100,0
2815435;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6;6;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2819473;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;42;0;42;;05;;2054;Pequeno Porte;Baixa/Media Complexidade;0,0
2821613;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;51;0;51;;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2823209;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;109;0;109;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2825260;355240;Sumaré;SP;Sao Paulo;-22,8204;-47,2728;20;20;0;;73;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2825309;352690;Limeira;SP;Sao Paulo;-22,566;-47,397;98;0;98;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2831503;350450;Avaré;SP;Sao Paulo;-23,1067;-48,9251;6;6;0;;36;;1023;Micro Porte;Baixa/Media Complexidade;100,0
2838818;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;23;0;23;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2855917;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;8;8;0;;62;;1023;Micro Porte;Baixa/Media Complexidade;100,0
2867257;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;10;7;3;;62;;2054;Micro Porte;Baixa/Media Complexidade;70,0
2879441;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;35;0;35;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2882949;352390;Itu;SP;Sao Paulo;-23,2544;-47,2927;26;16;10;;21;;1244;Pequeno Porte;Baixa/Media Complexidade;61,54
2884887;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;6;0;6;;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
2886367;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;101;0;101;;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2886618;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;30;0;30;;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2888491;354400;Rio das Pedras;SP;Sao Paulo;-22,8417;-47,6047;36;32;4;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;88,89
2935406;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;25;0;25;;05;;2054;Pequeno Porte;Baixa/Media Complexidade;0,0
2952149;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2952157;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;10;10;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2956098;350030;Aguaí;SP;Sao Paulo;-22,0572;-46,9735;24;24;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2960281;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;9;9;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2960303;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;10;10;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2991918;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;70;0;70;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2992094;352390;Itu;SP;Sao Paulo;-23,2544;-47,2927;115;0;115;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
3001466;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;251;251;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
3003280;351640;Franco da Rocha;SP;Sao Paulo;-23,3229;-46,729;210;210;0;;36;;1023;Grande Porte;Baixa/Media Complexidade;100,0
3003361;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;204;0;204;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
3008398;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;134;0;134;;05;;3999;Medio Porte;Baixa/Media Complexidade;0,0
3012212;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;138;124;14;;07;;1120;Medio Porte;Baixa/Media Complexidade;89,86
3017044;355170;Sertãozinho;SP;Sao Paulo;-21,1316;-47,9875;8;0;8;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3019012;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;32;0;32;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3019594;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;11;0;11;;05;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3021378;355100;São Vicente;SP;Sao Paulo;-23,9574;-46,3883;105;96;9;;05;;1244;Medio Porte;Baixa/Media Complexidade;91,43
3022242;352260;Itapira;SP;Sao Paulo;-22,4357;-46,8224;30;0;30;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3022609;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;20;0;20;;07;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3024660;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;135;0;135;;05;;2046;Medio Porte;Baixa/Media Complexidade;0,0
3025012;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
3027600;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;128;0;128;;05;;3999;Medio Porte;Baixa/Media Complexidade;0,0
3027805;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;152;0;152;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
3027813;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;62;0;62;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3028399;351630;Francisco Morato;SP;Sao Paulo;-23,2792;-46,7448;141;121;20;;05;;1023;Medio Porte;Baixa/Media Complexidade;85,82
3030431;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;15;0;15;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3037274;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;218;0;218;;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
3038130;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;123;0;123;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
3039420;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;247;0;247;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
3041549;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;26;0;26;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3042529;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;100;0;100;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
3044831;350850;Caçapava;SP;Sao Paulo;-23,0992;-45,7076;17;0;17;;05;;2054;Pequeno Porte;Baixa/Media Complexidade;0,0
3045625;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;44;0;44;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3057429;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;4;0;4;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3058808;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;91;81;10;;05;;1023;Medio Porte;Baixa/Media Complexidade;89,01
3060616;352710;Lins;SP;Sao Paulo;-21,6718;-49,7526;22;0;22;;05;;2054;Pequeno Porte;Baixa/Media Complexidade;0,0
3065340;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;2;0;2;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3071448;354730;Santana de Parnaíba;SP;Sao Paulo;-23,4439;-46,9178;20;20;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
3101126;351300;Cotia;SP;Sao Paulo;-23,6022;-46,919;250;0;250;;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
3101363;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;4;0;4;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3105571;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;13;0;13;;05;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3105598;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;8;0;8;;07;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3109216;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;13;0;13;;05;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3119122;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;111;0;111;;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3126838;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;249;213;36;;05;;3999;Grande Porte;Baixa/Media Complexidade;85,54
3137163;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;26;0;26;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3137171;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;20;0;20;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3139050;352230;Itapetininga;SP;Sao Paulo;-23,5886;-48,0483;170;170;0;;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
3139751;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3;0;3;;21;;2232;Micro Porte;Baixa/Media Complexidade;0,0
3142531;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;46;0;46;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3156702;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;16;0;16;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3160548;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;7;0;7;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3166597;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;44;0;44;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
3172120;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;16;0;16;;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3177092;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;19;0;19;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3180204;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;6;0;6;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3190153;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;10;0;10;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3192059;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;12;0;12;;21;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3199770;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;12;0;12;;05;;2143;Micro Porte;Baixa/Media Complexidade;0,0
3205495;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;1;0;1;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3212130;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;201;181;20;;05;;1031;Grande Porte;Baixa/Media Complexidade;90,05
3221792;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;37;0;37;;07;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3223728;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;60;40;20;;05;;3999;Medio Porte;Baixa/Media Complexidade;66,67
3225860;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;5;0;5;;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3251187;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;6;0;6;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3254631;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;4;4;0;;36;;3069;Micro Porte;Baixa/Media Complexidade;100,0
3272591;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;94;0;94;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3293971;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;50;0;50;;62;;2240;Medio Porte;Baixa/Media Complexidade;0,0
3295028;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;9;0;9;;62;;2054;Micro Porte;Baixa/Media Complexidade;0,0
3301052;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;10;0;10;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3304566;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;70;;1031;Micro Porte;Baixa/Media Complexidade;100,0
3308227;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6;0;6;;07;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3309959;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;141;0;141;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
3314766;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;35;26;9;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;74,29
3320316;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;4;0;4;;62;;2054;Micro Porte;Baixa/Media Complexidade;0,0
3326829;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1;0;1;;62;;3999;Micro Porte;Baixa/Media Complexidade;0,0
3334678;351040;Capivari;SP;Sao Paulo;-22,9951;-47,5071;48;0;48;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3345130;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;11;10;1;;70;;1244;Micro Porte;Baixa/Media Complexidade;90,91
3345327;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;3;0;3;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3346072;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;2;0;2;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3346110;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;21;0;21;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3354938;350760;Bragança Paulista;SP;Sao Paulo;-22,9527;-46,5419;1;0;1;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3357082;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;16;16;0;;70;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
3366219;350280;Araçatuba;SP;Sao Paulo;-21,2076;-50,4401;81;0;81;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
3367312;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;9;0;9;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3367371;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;143;0;143;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3398900;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3;0;3;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3427285;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6;0;6;;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3446816;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;3;0;3;;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3455254;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;4;0;4;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3464555;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;95;0;95;;05;;1023;Medio Porte;Baixa/Media Complexidade;0,0
3468518;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;12;0;12;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3477355;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;74;0;74;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
3482146;351960;Ibitinga;SP;Sao Paulo;-21,7562;-48,8319;7;0;7;;05;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3483096;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;10;0;10;;05;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3486346;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;21;0;21;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3512401;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;25;0;25;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3513785;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;30;0;30;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3514617;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;5;0;5;;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
3517918;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;69;0;69;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
3518043;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;2;0;2;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3518949;352710;Lins;SP;Sao Paulo;-21,6718;-49,7526;47;0;47;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3521575;354580;Santa Bárbara d'Oeste;SP;Sao Paulo;-22,7553;-47,4143;21;0;21;;62;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3528596;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;135;0;135;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
3529282;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;65;60;5;;05;;1244;Medio Porte;Baixa/Media Complexidade;92,31
3557081;352720;Lorena;SP;Sao Paulo;-22,7334;-45,1197;55;0;55;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
3559203;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;47;0;47;;05;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
3569373;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;2;0;2;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3575667;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;3;0;3;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3580822;354330;Ribeirão Pires;SP;Sao Paulo;-23,7067;-46,4058;125;0;125;;05;;2046;Medio Porte;Baixa/Media Complexidade;0,0
3585239;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;4;0;4;;20;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3585409;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;31;0;31;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3586707;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;1;0;1;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3594807;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;7;0;7;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3625087;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;187;0;187;;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
3679144;355660;Vera Cruz;SP;Sao Paulo;-22,2183;-49,8207;36;0;36;;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3689972;350650;Birigui;SP;Sao Paulo;-21,291;-50,3432;44;0;44;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
3691616;355240;Sumaré;SP;Sao Paulo;-22,8204;-47,2728;4;0;4;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3701832;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;120;0;120;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
3723860;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;3;0;3;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3743500;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;26;0;26;;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
3745546;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;130;0;130;;07;;3999;Medio Porte;Baixa/Media Complexidade;0,0
3751112;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;4;0;4;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
3753433;350970;Campos do Jordão;SP;Sao Paulo;-22,7296;-45,5833;146;136;10;;05;;3999;Medio Porte;Baixa/Media Complexidade;93,15
